"Date","Open","High","Low","Close","Volume"
"02/11/2000","88.22","88.22","88.22","88.22","532.83"
"03/11/2000","88.22","88.22","88.22","88.22","6711.61"
"07/11/2000","88.22","88.22","88.22","88.22","399.62"
"08/11/2000","88.22","88.22","88.22","88.22","59031.44"
"09/11/2000","88.22","88.22","88.22","88.22","23126.88"
"10/11/2000","88.22","88.22","88.22","88.22","44870.45"
"13/11/2000","88.22","88.22","88.22","88.22","10502.9"
"14/11/2000","87.05","88.22","87.05","88.22","1475.53"
"15/11/2000","86.86","87.83","86.86","87.83","6691.12"
"16/11/2000","87.74","87.83","87.74","87.83","10246.73"
"17/11/2000","87.64","87.64","87.25","87.34","42011.61"
"20/11/2000","85.88","87.15","85.88","86.37","10656.6"
"21/11/2000","86.37","86.37","85.88","86.27","33599.04"
"22/11/2000","83.93","86.86","83.93","86.66","7644.06"
"23/11/2000","86.86","86.86","85.88","85.88","1065.66"
"24/11/2000","85.88","85.88","85.88","85.88","8299.85"
"27/11/2000","85.88","85.88","85.88","85.88","26057.45"
"28/11/2000","85.78","85.78","85.39","85.78","11425.11"
"29/11/2000","85.69","85.69","85.69","85.69","1537.01"
"30/11/2000","85.78","85.78","85.78","85.78","45567.23"
"01/12/2000","85.78","85.78","85.78","85.78","2992.05"
"04/12/2000","85.39","85.78","85.39","85.78","2254.28"
"05/12/2000","85.59","85.59","85.59","85.59","1055.41"
"06/12/2000","81.2","85.39","81.2","84.81","13238.78"
"07/12/2000","82.17","85.59","82.17","84.91","6199.27"
"08/12/2000","85.59","85.59","85.39","85.39","32225.98"
"11/12/2000","85.39","85.39","85.39","85.39","10246.73"
"12/12/2000","83.93","85.39","83.93","85.39","4201.16"
"13/12/2000","85.3","85.88","85.3","85.88","11363.63"
"14/12/2000","85.88","86.86","83.05","86.86","6250.51"
"15/12/2000","86.86","86.86","85.39","85.39","5123.37"
"18/12/2000","87.34","87.34","87.15","87.25","3278.96"
"19/12/2000","87.25","87.25","85.98","85.98","11589.06"
"20/12/2000","85.88","86.86","85.39","86.86","3637.59"
"21/12/2000","86.86","86.86","86.86","86.86","38937.59"
"22/12/2000","87.34","87.34","86.76","86.76","3340.44"
"25/12/2000","86.86","86.86","86.66","86.86","2305.52"
"26/12/2000","86.86","86.86","85.39","86.86","2623.16"
"29/12/2000","87.83","88.32","87.83","87.83","256813.9"
"02/01/2001","87.74","87.74","87.74","87.74","16128.36"
"03/01/2001","86.86","86.86","86.86","86.86","512.34"
"04/01/2001","86.86","86.86","85.88","85.88","3401.92"
"05/01/2001","84.91","84.91","84.42","84.42","9683.16"
