"Date","Open","High","Low","Close","Volume"
"04/04/2005","33.36","33.46","33.36","33.46","24574.49"
"05/04/2005","33.75","33.9","33.75","33.9","4824.94"
"06/04/2005","33.85","33.85","33.75","33.85","3659.6"
"07/04/2005","33.85","33.85","33.85","33.85","7482.75"
"08/04/2005","33.9","33.9","33.51","33.9","4109.38"
"11/04/2005","33.9","33.9","33.75","33.9","70227.44"
"12/04/2005","33.85","33.9","33.75","33.9","27252.74"
"13/04/2005","33.8","33.9","33.75","33.9","52665.47"
"14/04/2005","33.9","34.19","33.9","34.19","22468.69"
"15/04/2005","33.9","34.14","33.9","34.14","22100.69"
"18/04/2005","34.19","34.24","34.14","34.24","26475.85"
"19/04/2005","34.19","34.19","34.14","34.19","10631.23"
"20/04/2005","34.19","34.19","34.19","34.19","30074.11"
"25/04/2005","34.14","34.19","33.99","34.14","10897.01"
"26/04/2005","34.09","34.19","33.99","34.14","80183.99"
"27/04/2005","34.14","34.14","33.99","34.14","18113.98"
"28/04/2005","34.14","34.24","34.14","34.19","34858.16"
"29/04/2005","34.14","34.34","34.14","34.24","52542.8"
"02/05/2005","34.39","34.39","34.34","34.34","6399.18"
"03/05/2005","34.34","34.73","34.34","34.39","26782.52"
"04/05/2005","34.39","34.43","34.39","34.43","18849.98"
"05/05/2005","34.58","34.97","34.48","34.97","57245.07"
"06/05/2005","34.97","34.97","34.97","34.97","69716.32"
"09/05/2005","34.97","35.02","34.87","34.87","26578.07"
"10/05/2005","34.97","35.31","34.97","35.22","102816.24"
"11/05/2005","35.36","35.36","34.97","35.22","7687.2"
"12/05/2005","34.97","35.22","34.97","34.97","75461.27"
"13/05/2005","34.83","35.22","34.83","34.97","24370.05"
"16/05/2005","34.63","34.92","34.63","34.92","6746.74"
"17/05/2005","34.97","34.97","34.97","34.97","8872.99"
"18/05/2005","34.97","34.97","34.48","34.97","74357.26"
"19/05/2005","34.97","34.97","34.92","34.97","16764.63"
"20/05/2005","34.63","34.97","34.63","34.78","9445.44"
"23/05/2005","34.97","34.97","34.83","34.92","27109.63"
"24/05/2005","34.97","35.17","34.97","35.12","51173.01"
"25/05/2005","35.12","35.12","34.92","34.97","18849.98"
"26/05/2005","35.12","35.12","34.97","34.97","45448.5"
"27/05/2005","35.12","35.41","35.12","35.41","156708.39"
"30/05/2005","34.97","35.76","34.97","35.56","225320.7"
"31/05/2005","35.41","35.8","35.41","35.71","96866.84"
"01/06/2005","35.71","35.71","35.66","35.71","25535.39"
"02/06/2005","35.71","35.95","35.71","35.95","9608.99"
"03/06/2005","35.71","35.71","35.22","35.22","99892.65"
"06/06/2005","35.46","35.46","35.22","35.41","38865.32"
"07/06/2005","35.22","35.46","35.22","35.46","6828.52"
"08/06/2005","35.46","35.46","35.31","35.46","20587.78"
"09/06/2005","35.27","35.41","35.27","35.41","10222.34"
"10/06/2005","35.22","35.46","35.22","35.41","27130.08"
"13/06/2005","35.27","35.41","35.27","35.41","40296.44"
"14/06/2005","35.27","35.31","35.27","35.31","12307.69"
"15/06/2005","35.31","35.41","35.31","35.41","4600.05"
"16/06/2005","35.36","35.51","35.36","35.51","40705.34"
"17/06/2005","35.36","35.46","35.36","35.46","15987.73"
"20/06/2005","35.22","35.46","35.22","35.22","30851.01"
"21/06/2005","35.22","35.22","35.22","35.22","16008.18"
"22/06/2005","35.22","35.22","35.22","35.22","6256.07"
"23/06/2005","35.22","35.41","35.22","35.22","76912.84"
"24/06/2005","35.12","35.31","35.12","35.31","63255.81"
"27/06/2005","35.22","35.22","35.22","35.22","60986.45"
"28/06/2005","35.27","35.46","35.27","35.46","33508.81"
"29/06/2005","35.27","35.46","35.27","35.41","35594.17"
"30/06/2005","35.31","35.85","35.22","35.76","179177.08"
"01/07/2005","33.75","34.97","33.75","34.97","217694.84"
"04/07/2005","34.97","34.97","34.97","34.97","204099.13"
"05/07/2005","34.97","34.97","34.97","34.97","38844.87"
"06/07/2005","34.78","34.97","34.78","34.97","81758.23"
"07/07/2005","34.97","34.97","34.97","34.97","42606.69"
"08/07/2005","34.97","34.97","34.97","34.97","39621.77"
"11/07/2005","34.97","35.12","34.97","35.12","18911.32"
"12/07/2005","34.97","35.07","34.97","35.07","17786.86"
"13/07/2005","34.97","35.17","34.97","35.17","171080.99"
"14/07/2005","35.17","35.22","35.17","35.22","32363.91"
"15/07/2005","35.22","35.46","35.22","35.46","21058.01"
"18/07/2005","35.02","35.46","35.02","35.46","5172.5"
"19/07/2005","35.31","35.76","35.31","35.71","34142.6"
"20/07/2005","35.51","35.8","35.51","35.71","22877.58"
"21/07/2005","35.71","35.71","35.71","35.71","13145.92"
"22/07/2005","35.76","35.76","35.71","35.71","32895.47"
"25/07/2005","35.71","35.76","35.71","35.71","85949.39"
"26/07/2005","35.71","35.95","35.71","35.95","18665.98"
"27/07/2005","35.8","36.2","35.22","35.71","63582.92"
"28/07/2005","35.07","35.71","35.07","35.46","200439.54"
"29/07/2005","35.56","35.71","35.22","35.22","168811.63"
"01/08/2005","35.46","35.71","35.46","35.71","12450.8"
"02/08/2005","35.31","35.71","35.31","35.71","60659.33"
"03/08/2005","35.71","35.76","35.71","35.71","28929.21"
"04/08/2005","35.46","36.05","35.46","36.05","24349.6"
"05/08/2005","35.95","36.68","35.95","36.44","105453.6"
"08/08/2005","36.2","36.2","36.2","36.2","6337.85"
"09/08/2005","36.34","36.34","36.34","36.34","10181.44"
"10/08/2005","36.44","36.64","36.44","36.44","77607.96"
"11/08/2005","36.44","36.68","36.44","36.68","41380.01"
"12/08/2005","36.44","36.68","36.44","36.68","44467.16"
"15/08/2005","36.24","37.17","36.24","37.17","18461.54"
"16/08/2005","36.83","37.66","36.83","37.66","53033.47"
"17/08/2005","38.15","38.25","38.15","38.2","384196.22"
"18/08/2005","38.15","38.25","38.15","38.2","305852.25"
"19/08/2005","37.91","38.15","37.91","38.15","169056.97"
"22/08/2005","38.15","38.2","38.15","38.2","60945.56"
"23/08/2005","37.66","38.2","37.66","38.2","86746.73"
"24/08/2005","37.91","38.15","37.91","38.15","33038.58"
"25/08/2005","37.66","38.15","37.22","37.22","129516.98"
"26/08/2005","36.68","36.68","36.05","36.05","20138"
"29/08/2005","35.8","36.2","35.8","36.2","18481.98"
"30/08/2005","36.29","37.66","36.29","36.54","9813.44"
"31/08/2005","36.44","37.17","36.44","37.17","7012.52"
"01/09/2005","36.49","37.17","36.49","37.17","7728.08"
"02/09/2005","36.93","37.42","36.93","37.42","44303.6"
"05/09/2005","36.98","37.66","36.98","37.22","9956.55"
"06/09/2005","37.22","37.32","37.17","37.17","69327.87"
"07/09/2005","36.93","37.66","36.2","37.03","46838.74"
"08/09/2005","36.49","37.12","36.29","36.29","41155.12"
"09/09/2005","36.24","36.24","35.71","36.24","13738.82"
"12/09/2005","36.2","36.2","36.2","36.2","3189.37"
"13/09/2005","36.2","36.93","36","36.29","43649.37"
"14/09/2005","36.2","36.24","36.2","36.24","45816.5"
"15/09/2005","36.24","36.24","36.24","36.24","22468.69"
"16/09/2005","36.24","36.29","36.15","36.2","5928.95"
"19/09/2005","36.2","36.2","35.71","35.71","6664.96"
"20/09/2005","35.9","35.9","35.8","35.8","14249.93"
"21/09/2005","35.8","35.8","35.71","35.8","13759.26"
"22/09/2005","35.95","35.95","35.8","35.8","3884.49"
"23/09/2005","35.71","35.8","35.22","35.8","74377.71"
"26/09/2005","35.95","35.95","35.8","35.85","3802.71"
"27/09/2005","35.76","35.8","35.22","35.66","67344.74"
"28/09/2005","35.46","35.8","35.46","35.8","7912.09"
"29/09/2005","35.31","35.71","35.31","35.46","29890.11"
"30/09/2005","35.46","35.66","35.46","35.66","7482.75"
"03/10/2005","35.66","35.66","35.46","35.46","3271.15"
"04/10/2005","35.71","35.85","35.71","35.85","8811.65"
"05/10/2005","35.8","35.85","35.76","35.76","9813.44"
"06/10/2005","35.85","35.85","35.85","35.85","1022.23"
"07/10/2005","35.85","36.1","35.85","36.1","21814.46"
"10/10/2005","35.95","36.2","35.95","36.2","5397.39"
"11/10/2005","36.05","36.2","36.05","36.2","3761.82"
"12/10/2005","36.2","36.24","36.2","36.2","7216.97"
"13/10/2005","36.2","36.24","36.2","36.24","4293.38"
"14/10/2005","36.2","36.44","36.2","36.44","4988.5"
"17/10/2005","36.34","36.44","36.34","36.44","5049.83"
"18/10/2005","36.49","36.68","36.49","36.68","20117.55"
"19/10/2005","36.83","36.83","36.68","36.73","27722.97"
"20/10/2005","36.93","36.93","36.68","36.68","27170.96"
"21/10/2005","36.44","36.78","36.44","36.78","15824.17"
"24/10/2005","36.68","36.68","36.59","36.59","4722.72"
"25/10/2005","36.59","36.68","36.44","36.64","22366.47"
"26/10/2005","36.64","37.17","36.64","37.17","36309.73"
"27/10/2005","37.17","37.17","36.78","37.17","9261.44"
"28/10/2005","37.17","37.17","37.17","37.17","5744.95"
"31/10/2005","37.08","37.61","37.08","37.61","7094.3"
"01/11/2005","37.86","38.15","37.81","38.15","334474.79"
"02/11/2005","38.15","38.15","37.91","38.15","53912.59"
"03/11/2005","37.91","38.15","37.91","38.15","63071.8"
